epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.48017,4.1909,6.3071,4.17663,0,0,0,0,4.51951,6.05939,4.17493,0.00065,0.00065,0.00065
2,10.2246,3.27205,5.07026,3.49071,0.00013,0.04027,7e-05,2e-05,4.46562,5.74434,4.06853,0.00131536,0.00131536,0.00131536
3,14.9728,2.66427,3.49592,2.87359,0.31182,0.18121,0.20392,0.07392,2.6955,3.96871,3.01968,0.00197941,0.00197941,0.00197941
4,19.6258,2.36245,2.74303,2.52765,0.53445,0.51007,0.4329,0.16347,2.26864,2.61354,2.69346,0.00199406,0.00199406,0.00199406
5,24.3109,2.12196,2.08534,2.31629,0.62523,0.72483,0.64946,0.31788,1.91574,1.90653,2.38718,0.00199208,0.00199208,0.00199208
6,29.0778,1.89335,1.73725,2.12999,0.71518,0.78523,0.7793,0.41045,1.72992,1.46152,2.17983,0.0019901,0.0019901,0.0019901
7,33.7376,1.75585,1.4816,2.0022,0.67883,0.55324,0.72387,0.39431,1.57639,1.7617,2.08047,0.00198812,0.00198812,0.00198812
8,38.3868,1.56458,1.27009,1.83098,0.9419,0.88591,0.96904,0.61361,1.31679,0.93973,1.82966,0.00198614,0.00198614,0.00198614
9,43.037,1.51897,1.21916,1.76901,0.95119,0.91561,0.9728,0.62289,1.31757,0.99015,1.78756,0.00198416,0.00198416,0.00198416
10,47.6934,1.45965,1.14915,1.72487,0.94501,0.92273,0.98423,0.62379,1.30163,0.9929,1.73771,0.00198218,0.00198218,0.00198218
11,52.3549,1.46262,1.12764,1.68325,0.9143,0.93085,0.97925,0.65906,1.17307,0.93406,1.66834,0.0019802,0.0019802,0.0019802
12,57.1453,1.41962,1.05092,1.65602,0.9929,0.93795,0.98725,0.63559,1.27579,1.10531,1.80977,0.00197822,0.00197822,0.00197822
13,61.8177,1.36212,0.97727,1.65503,0.99291,0.93961,0.99182,0.64988,1.2267,0.75086,1.7125,0.00197624,0.00197624,0.00197624
14,66.5446,1.29924,0.92643,1.57685,0.97314,0.97276,0.99223,0.69344,1.05128,0.73691,1.57239,0.00197426,0.00197426,0.00197426
15,71.2813,1.25936,0.88629,1.55111,0.97338,0.9815,0.99395,0.70626,1.05577,0.71299,1.55445,0.00197228,0.00197228,0.00197228
16,76.0702,1.18505,0.84848,1.50687,0.96593,0.95142,0.9903,0.69587,1.09355,0.72067,1.54744,0.0019703,0.0019703,0.0019703
17,80.8035,1.24132,0.85419,1.49849,0.98431,0.98658,0.99369,0.70477,1.03046,0.65093,1.53889,0.00196832,0.00196832,0.00196832
18,85.44,1.17641,0.80536,1.45945,0.99148,0.97315,0.9944,0.70098,1.05804,0.64671,1.54343,0.00196634,0.00196634,0.00196634
19,90.198,1.18607,0.79773,1.44916,0.99588,0.98658,0.99455,0.69713,1.0582,0.6439,1.52403,0.00196436,0.00196436,0.00196436
20,94.9288,1.1337,0.77062,1.41404,0.99319,0.97815,0.99249,0.69485,1.096,0.64944,1.56306,0.00196238,0.00196238,0.00196238
21,99.5884,1.18327,0.76656,1.42631,0.94187,0.98658,0.98492,0.69698,0.99185,0.67574,1.43137,0.0019604,0.0019604,0.0019604
22,104.24,1.10975,0.72962,1.37678,0.99714,0.98658,0.99487,0.72974,0.95172,0.59118,1.41728,0.00195842,0.00195842,0.00195842
23,108.903,1.09937,0.72187,1.36227,0.99297,0.97315,0.99321,0.67844,1.08419,0.62611,1.50234,0.00195644,0.00195644,0.00195644
24,113.548,1.0936,0.70048,1.36804,0.98652,0.98658,0.99441,0.72068,1.00528,0.62756,1.43393,0.00195446,0.00195446,0.00195446
25,118.216,1.10079,0.6977,1.36594,0.97982,0.98658,0.99392,0.7289,0.98251,0.60011,1.45209,0.00195248,0.00195248,0.00195248
26,122.857,1.10924,0.70586,1.3826,0.94859,0.99067,0.99214,0.71181,0.98364,0.59615,1.45098,0.0019505,0.0019505,0.0019505
27,127.518,1.06866,0.67504,1.3376,0.97215,0.99329,0.99379,0.69406,1.02782,0.65173,1.46973,0.00194852,0.00194852,0.00194852
28,132.262,1.06693,0.67952,1.3451,0.98906,0.99329,0.99493,0.7223,1.02208,0.62498,1.4491,0.00194654,0.00194654,0.00194654
29,136.92,1.08654,0.69361,1.35664,0.9788,1,0.9946,0.72375,0.96182,0.58313,1.40296,0.00194456,0.00194456,0.00194456
30,141.671,1.09629,0.66697,1.35383,0.98,0.98675,0.99377,0.73177,0.94823,0.55631,1.41711,0.00194258,0.00194258,0.00194258
31,146.326,1.08907,0.65574,1.35089,0.97996,1,0.9934,0.74699,0.91657,0.5716,1.3457,0.0019406,0.0019406,0.0019406
32,151.004,1.05764,0.64379,1.33104,1,0.99299,0.995,0.76267,0.8827,0.52919,1.32284,0.00193862,0.00193862,0.00193862
33,155.687,1.02371,0.62149,1.30429,0.98675,0.99934,0.99487,0.74216,0.91395,0.54705,1.32341,0.00193664,0.00193664,0.00193664
34,160.351,1.03334,0.64019,1.31788,0.98789,1,0.995,0.74569,0.92043,0.53655,1.36249,0.00193466,0.00193466,0.00193466
35,165.003,0.99825,0.62065,1.29166,0.99597,0.97315,0.99373,0.73894,0.89828,0.55713,1.36055,0.00193268,0.00193268,0.00193268
36,169.658,0.98883,0.61348,1.28351,0.98912,0.99329,0.99487,0.75321,0.8859,0.54721,1.31309,0.0019307,0.0019307,0.0019307
37,174.309,0.99874,0.60822,1.28902,0.95839,0.99329,0.99374,0.75009,0.88644,0.54296,1.32772,0.00192872,0.00192872,0.00192872
38,179.065,0.96521,0.59042,1.27674,0.99788,1,0.995,0.76583,0.85935,0.50493,1.3107,0.00192674,0.00192674,0.00192674
39,183.746,0.96209,0.56713,1.25333,0.99742,1,0.995,0.75195,0.86731,0.49368,1.29634,0.00192476,0.00192476,0.00192476
40,188.498,0.96637,0.58035,1.25286,0.97219,1,0.9946,0.74966,0.89572,0.53044,1.3283,0.00192278,0.00192278,0.00192278
41,193.236,1.00062,0.60196,1.26685,0.99907,1,0.995,0.77968,0.84803,0.48515,1.30001,0.0019208,0.0019208,0.0019208
42,198.006,0.99927,0.60555,1.28767,0.98685,0.97987,0.9946,0.75818,0.86358,0.57892,1.3235,0.00191882,0.00191882,0.00191882
43,202.778,0.98734,0.59564,1.27205,1,0.99315,0.995,0.74286,0.88605,0.53927,1.3289,0.00191684,0.00191684,0.00191684
44,207.519,0.95397,0.58702,1.263,0.99333,0.99983,0.99487,0.77158,0.84199,0.48651,1.30602,0.00191486,0.00191486,0.00191486
45,212.183,0.96196,0.57566,1.269,0.99926,0.99329,0.995,0.75806,0.88375,0.49281,1.30692,0.00191288,0.00191288,0.00191288
46,216.856,0.95509,0.57439,1.23768,0.98537,1,0.995,0.75957,0.87793,0.49558,1.31112,0.0019109,0.0019109,0.0019109
47,221.513,0.97359,0.57258,1.24364,0.98668,0.99425,0.99406,0.74636,0.89861,0.52514,1.33877,0.00190892,0.00190892,0.00190892
48,226.182,0.91422,0.55161,1.21454,0.99278,1,0.995,0.75769,0.83915,0.50624,1.29098,0.00190694,0.00190694,0.00190694
49,230.919,0.9178,0.56472,1.23377,0.98688,1,0.99467,0.76617,0.83096,0.49097,1.2937,0.00190496,0.00190496,0.00190496
50,235.7,0.94677,0.55293,1.22337,1,0.99195,0.995,0.75408,0.91796,0.4825,1.36797,0.00190298,0.00190298,0.00190298
51,240.365,0.92287,0.55574,1.23362,0.99784,1,0.995,0.79514,0.82406,0.45858,1.28427,0.001901,0.001901,0.001901
52,245.067,0.90744,0.55881,1.21799,0.98558,1,0.99453,0.73675,0.92079,0.4934,1.35612,0.00189902,0.00189902,0.00189902
53,249.73,0.93837,0.54134,1.2684,0.99751,0.97315,0.99447,0.77075,0.87557,0.47382,1.29349,0.00189704,0.00189704,0.00189704
54,254.379,0.96177,0.55397,1.22958,0.99763,1,0.995,0.75359,0.91266,0.47356,1.32222,0.00189506,0.00189506,0.00189506
55,259.139,0.90387,0.52279,1.17964,0.99758,0.99329,0.995,0.75736,0.87968,0.54326,1.29922,0.00189308,0.00189308,0.00189308
56,263.883,0.91628,0.53988,1.20031,0.99851,1,0.995,0.78127,0.81551,0.45497,1.26146,0.0018911,0.0018911,0.0018911
57,268.637,0.92309,0.53636,1.22737,0.999,1,0.995,0.75743,0.86403,0.46116,1.30486,0.00188912,0.00188912,0.00188912
58,273.303,0.92602,0.53512,1.22646,1,0.99979,0.995,0.78279,0.7991,0.43579,1.23652,0.00188714,0.00188714,0.00188714
59,277.952,0.89961,0.51923,1.19806,0.99861,1,0.995,0.78188,0.82368,0.43842,1.25378,0.00188516,0.00188516,0.00188516
60,282.619,0.92302,0.52875,1.19887,1,0.99964,0.995,0.75073,0.9337,0.48074,1.39402,0.00188318,0.00188318,0.00188318
61,287.281,0.95221,0.54324,1.23175,0.99332,0.99746,0.99493,0.79032,0.80655,0.45631,1.2517,0.0018812,0.0018812,0.0018812
62,291.939,0.93782,0.52646,1.23289,1,0.9932,0.995,0.7627,0.877,0.45472,1.2825,0.00187922,0.00187922,0.00187922
63,296.598,0.87487,0.50626,1.18365,0.99903,1,0.995,0.7913,0.79801,0.42728,1.23363,0.00187724,0.00187724,0.00187724
64,301.348,0.89515,0.51716,1.18703,0.99162,1,0.995,0.78346,0.86367,0.46066,1.2834,0.00187526,0.00187526,0.00187526
65,306.013,0.88985,0.51468,1.21088,0.99383,1,0.995,0.78706,0.79246,0.45125,1.24728,0.00187328,0.00187328,0.00187328
66,310.691,0.884,0.52341,1.21471,0.97912,0.98658,0.99454,0.77366,0.83494,0.45496,1.274,0.0018713,0.0018713,0.0018713
67,315.363,0.8983,0.54139,1.19232,0.99898,1,0.995,0.78348,0.82338,0.45052,1.24905,0.00186932,0.00186932,0.00186932
68,320.03,0.87655,0.51327,1.19602,0.99885,1,0.995,0.80366,0.77753,0.43535,1.21448,0.00186734,0.00186734,0.00186734
69,324.798,0.85932,0.51917,1.17218,0.99892,1,0.995,0.7604,0.85171,0.46655,1.30235,0.00186536,0.00186536,0.00186536
70,329.453,0.87439,0.50063,1.18572,0.99851,1,0.995,0.76975,0.82307,0.43627,1.3026,0.00186338,0.00186338,0.00186338
71,334.199,0.86912,0.49908,1.17112,0.99889,1,0.995,0.79556,0.76723,0.43067,1.20825,0.0018614,0.0018614,0.0018614
72,338.849,0.8646,0.49232,1.18315,0.9792,1,0.99241,0.7719,0.84062,0.42542,1.24337,0.00185942,0.00185942,0.00185942
73,343.592,0.89327,0.51057,1.2046,0.99856,1,0.995,0.78435,0.80761,0.41672,1.20543,0.00185744,0.00185744,0.00185744
74,348.248,0.86259,0.51176,1.175,0.99633,1,0.995,0.78133,0.82051,0.47102,1.25759,0.00185546,0.00185546,0.00185546
75,352.907,0.87457,0.51752,1.17126,0.9994,1,0.995,0.78323,0.80641,0.43824,1.27977,0.00185348,0.00185348,0.00185348
76,357.577,0.86415,0.50519,1.17614,0.99743,1,0.995,0.78889,0.7807,0.42816,1.21955,0.0018515,0.0018515,0.0018515
77,362.245,0.83734,0.48811,1.15664,0.97833,1,0.99474,0.7942,0.77747,0.43942,1.22465,0.00184952,0.00184952,0.00184952
78,366.895,0.87352,0.4923,1.16542,0.99947,1,0.995,0.7992,0.796,0.43531,1.23403,0.00184754,0.00184754,0.00184754
79,371.554,0.85964,0.49837,1.18965,0.99716,1,0.995,0.79025,0.80357,0.47141,1.23008,0.00184556,0.00184556,0.00184556
80,376.31,0.84576,0.49211,1.1483,1,0.99998,0.995,0.79804,0.79167,0.4159,1.20217,0.00184358,0.00184358,0.00184358
81,381.058,0.84112,0.47954,1.1499,0.99996,1,0.995,0.80055,0.76211,0.40142,1.20937,0.0018416,0.0018416,0.0018416
82,385.725,0.85001,0.48391,1.15497,0.99333,0.99921,0.99493,0.7577,0.83617,0.45224,1.2665,0.00183962,0.00183962,0.00183962
83,390.393,0.86652,0.50956,1.15075,0.98633,1,0.99367,0.79657,0.75667,0.43473,1.19134,0.00183764,0.00183764,0.00183764
84,395.063,0.84092,0.47682,1.16347,0.99844,1,0.995,0.79741,0.75526,0.41369,1.20185,0.00183566,0.00183566,0.00183566
85,399.708,0.83453,0.47406,1.14841,0.99616,1,0.995,0.80246,0.78726,0.42457,1.20805,0.00183368,0.00183368,0.00183368
86,404.459,0.8186,0.46846,1.14544,0.99937,1,0.995,0.81856,0.7452,0.38765,1.20001,0.0018317,0.0018317,0.0018317
87,409.234,0.83661,0.47248,1.14485,0.99869,1,0.995,0.80766,0.76,0.40126,1.21017,0.00182972,0.00182972,0.00182972
88,413.975,0.86643,0.49205,1.17985,0.99705,1,0.995,0.80798,0.79594,0.41664,1.24249,0.00182774,0.00182774,0.00182774
89,418.647,0.83791,0.47193,1.14485,0.99141,1,0.995,0.80388,0.75202,0.38938,1.20747,0.00182576,0.00182576,0.00182576
90,423.312,0.8422,0.46758,1.16844,0.99203,1,0.99093,0.78248,0.81772,0.43893,1.26722,0.00182378,0.00182378,0.00182378
91,427.967,0.84499,0.48092,1.1802,0.99415,1,0.995,0.78481,0.80589,0.44403,1.28454,0.0018218,0.0018218,0.0018218
92,432.632,0.85972,0.47606,1.15112,0.99893,1,0.995,0.80009,0.77973,0.41375,1.20724,0.00181982,0.00181982,0.00181982
93,437.291,0.88723,0.49452,1.18204,0.98835,1,0.99473,0.80749,0.7559,0.41525,1.2145,0.00181784,0.00181784,0.00181784
94,442.043,0.84746,0.47355,1.15847,0.99875,1,0.995,0.80086,0.78331,0.41278,1.2311,0.00181586,0.00181586,0.00181586
95,446.706,0.82482,0.4762,1.15186,0.99928,1,0.995,0.82051,0.74326,0.41662,1.20359,0.00181388,0.00181388,0.00181388
96,451.386,0.80717,0.46266,1.14196,0.99216,1,0.995,0.79813,0.76798,0.40764,1.2188,0.0018119,0.0018119,0.0018119
97,456.061,0.81631,0.47343,1.14174,1,0.99748,0.995,0.80954,0.7394,0.40613,1.18891,0.00180992,0.00180992,0.00180992
98,460.827,0.80346,0.4634,1.12464,1,0.99731,0.995,0.81751,0.74878,0.40439,1.19939,0.00180794,0.00180794,0.00180794
99,465.498,0.85407,0.49106,1.15851,0.99599,1,0.995,0.80406,0.79064,0.40834,1.21747,0.00180596,0.00180596,0.00180596
100,470.165,0.836,0.4712,1.13022,0.98974,0.99329,0.99493,0.79541,0.77739,0.41626,1.22478,0.00180398,0.00180398,0.00180398
101,474.832,0.81127,0.4605,1.14905,0.99546,1,0.995,0.81067,0.75637,0.41989,1.23195,0.001802,0.001802,0.001802
102,479.583,0.79724,0.45111,1.13674,0.99938,1,0.995,0.80717,0.77498,0.40325,1.24763,0.00180002,0.00180002,0.00180002
103,484.253,0.83321,0.45229,1.16266,0.99912,1,0.995,0.80676,0.74971,0.38611,1.19018,0.00179804,0.00179804,0.00179804
104,489.022,0.80944,0.46143,1.15046,0.99889,1,0.995,0.82021,0.72085,0.36992,1.17228,0.00179606,0.00179606,0.00179606
105,493.691,0.81544,0.46052,1.14633,0.99927,1,0.995,0.81549,0.72577,0.38774,1.2194,0.00179408,0.00179408,0.00179408
106,498.347,0.81612,0.46743,1.14185,0.99847,1,0.995,0.79738,0.77105,0.38331,1.22642,0.0017921,0.0017921,0.0017921
107,503.035,0.85244,0.47729,1.1508,0.99354,1,0.995,0.81275,0.73157,0.39225,1.191,0.00179012,0.00179012,0.00179012
108,507.793,0.8276,0.46368,1.14447,0.99908,1,0.995,0.80731,0.77738,0.40519,1.21596,0.00178814,0.00178814,0.00178814
109,512.468,0.85486,0.46904,1.1641,0.99934,1,0.995,0.81567,0.75472,0.40212,1.20407,0.00178616,0.00178616,0.00178616
110,517.125,0.80024,0.4571,1.14345,0.99902,1,0.995,0.81164,0.7507,0.38666,1.21504,0.00178418,0.00178418,0.00178418
111,521.804,0.81042,0.45725,1.12952,0.99745,1,0.995,0.80154,0.77355,0.39159,1.24109,0.0017822,0.0017822,0.0017822
112,526.458,0.79632,0.4419,1.14483,0.99892,1,0.995,0.80646,0.77094,0.38042,1.21572,0.00178022,0.00178022,0.00178022
113,531.202,0.80612,0.44614,1.16086,0.99098,1,0.995,0.8028,0.76469,0.40402,1.20785,0.00177824,0.00177824,0.00177824
114,535.946,0.78851,0.44217,1.126,0.99745,1,0.995,0.79928,0.78206,0.40383,1.19319,0.00177626,0.00177626,0.00177626
115,540.693,0.80358,0.46013,1.15067,0.99361,1,0.995,0.80401,0.76386,0.41546,1.22158,0.00177428,0.00177428,0.00177428
116,545.357,0.81094,0.47187,1.1145,0.99865,1,0.995,0.80759,0.77383,0.39651,1.21246,0.0017723,0.0017723,0.0017723
117,550.103,0.78992,0.44772,1.13441,1,0.99804,0.995,0.81029,0.73127,0.39257,1.16602,0.00177032,0.00177032,0.00177032
118,554.771,0.8285,0.46481,1.13208,1,0.99749,0.995,0.79655,0.7894,0.3957,1.21989,0.00176834,0.00176834,0.00176834
119,559.442,0.79586,0.4431,1.12008,0.99303,1,0.995,0.81094,0.77806,0.39201,1.22625,0.00176636,0.00176636,0.00176636
120,564.103,0.81335,0.44751,1.13932,0.99868,1,0.995,0.82484,0.7307,0.38345,1.14865,0.00176438,0.00176438,0.00176438
121,568.774,0.80052,0.44842,1.11887,0.99616,1,0.995,0.8118,0.78221,0.38788,1.20179,0.0017624,0.0017624,0.0017624
122,573.446,0.78634,0.44509,1.14161,0.99931,1,0.995,0.81055,0.76156,0.38995,1.20947,0.00176042,0.00176042,0.00176042
123,578.203,0.83527,0.46881,1.12979,0.99899,1,0.995,0.82378,0.75032,0.38438,1.2106,0.00175844,0.00175844,0.00175844
124,582.862,0.82927,0.45805,1.17477,0.9985,1,0.995,0.81794,0.72889,0.3731,1.19186,0.00175646,0.00175646,0.00175646
125,587.606,0.8414,0.46388,1.13764,0.9982,1,0.995,0.80354,0.75931,0.41653,1.18342,0.00175448,0.00175448,0.00175448
126,592.252,0.77583,0.43827,1.10915,0.99912,1,0.995,0.80934,0.75171,0.38659,1.19613,0.0017525,0.0017525,0.0017525
127,596.925,0.79359,0.44582,1.09487,0.99785,1,0.995,0.81375,0.75515,0.39727,1.20485,0.00175052,0.00175052,0.00175052
128,601.696,0.81084,0.45636,1.15524,0.99936,1,0.995,0.83483,0.71201,0.37609,1.1647,0.00174854,0.00174854,0.00174854
129,606.372,0.82004,0.45231,1.14113,1,0.99899,0.995,0.83117,0.72424,0.3843,1.17997,0.00174656,0.00174656,0.00174656
130,611.034,0.77475,0.44563,1.10976,0.97989,0.98098,0.9946,0.81191,0.77354,0.42158,1.21801,0.00174458,0.00174458,0.00174458
131,615.704,0.79109,0.44382,1.13358,0.992,1,0.995,0.81711,0.74514,0.38549,1.19069,0.0017426,0.0017426,0.0017426
132,620.381,0.79327,0.44341,1.12742,0.99927,1,0.995,0.82018,0.77511,0.37359,1.21282,0.00174062,0.00174062,0.00174062
133,625.049,0.77884,0.44028,1.11525,0.99938,1,0.995,0.82603,0.72168,0.37642,1.16873,0.00173864,0.00173864,0.00173864
134,629.704,0.78732,0.43521,1.10455,0.99824,1,0.995,0.81411,0.74716,0.38078,1.18389,0.00173666,0.00173666,0.00173666
135,634.453,0.79212,0.44313,1.11033,0.99648,1,0.995,0.82016,0.73136,0.38189,1.17719,0.00173468,0.00173468,0.00173468
136,639.117,0.77924,0.42889,1.1214,0.99911,1,0.995,0.81278,0.73667,0.37836,1.1904,0.0017327,0.0017327,0.0017327
137,643.774,0.74753,0.4202,1.1146,0.99824,1,0.995,0.81137,0.73958,0.37086,1.18519,0.00173072,0.00173072,0.00173072
138,648.437,0.79232,0.44023,1.13172,0.99556,1,0.995,0.7911,0.74143,0.4402,1.19896,0.00172874,0.00172874,0.00172874
139,653.088,0.79289,0.45242,1.10563,0.99907,1,0.995,0.81035,0.72676,0.38276,1.1875,0.00172676,0.00172676,0.00172676
140,657.753,0.77745,0.43162,1.13236,0.99941,1,0.995,0.83287,0.74786,0.366,1.2038,0.00172478,0.00172478,0.00172478
141,662.414,0.78625,0.43392,1.11282,0.99159,1,0.995,0.82937,0.72319,0.3809,1.16179,0.0017228,0.0017228,0.0017228
142,667.076,0.79176,0.44291,1.11331,0.99839,1,0.995,0.8188,0.71912,0.37798,1.17731,0.00172082,0.00172082,0.00172082
143,671.846,0.78512,0.43803,1.11107,0.99729,1,0.995,0.83133,0.7169,0.37348,1.18805,0.00171884,0.00171884,0.00171884
144,676.614,0.7636,0.42123,1.10706,0.99605,1,0.995,0.83098,0.72776,0.3739,1.17028,0.00171686,0.00171686,0.00171686
145,681.299,0.78014,0.43809,1.12565,0.99357,1,0.995,0.82383,0.74247,0.40191,1.18846,0.00171488,0.00171488,0.00171488
146,685.978,0.78091,0.43453,1.11348,0.98869,1,0.99453,0.81768,0.7135,0.41259,1.15229,0.0017129,0.0017129,0.0017129
147,690.661,0.77031,0.42951,1.10145,0.99426,1,0.995,0.82294,0.72056,0.37804,1.17151,0.00171092,0.00171092,0.00171092
148,695.401,0.75214,0.41867,1.10164,0.9982,1,0.995,0.82048,0.73795,0.35996,1.16357,0.00170894,0.00170894,0.00170894
149,700.068,0.76229,0.43366,1.10741,0.99888,1,0.995,0.82134,0.70258,0.36269,1.16892,0.00170696,0.00170696,0.00170696
150,704.813,0.76687,0.4256,1.11086,0.99681,1,0.995,0.83449,0.71079,0.36759,1.17546,0.00170498,0.00170498,0.00170498
151,709.573,0.77521,0.43178,1.10528,0.9976,1,0.995,0.84164,0.68493,0.3552,1.1377,0.001703,0.001703,0.001703
152,714.345,0.75554,0.41544,1.09596,0.99925,1,0.995,0.83441,0.70421,0.3625,1.14444,0.00170102,0.00170102,0.00170102
153,719.024,0.74481,0.41618,1.11463,0.99789,1,0.995,0.81875,0.71762,0.36933,1.16087,0.00169904,0.00169904,0.00169904
154,723.691,0.78628,0.42411,1.09544,0.99879,1,0.995,0.82199,0.73969,0.37707,1.17628,0.00169706,0.00169706,0.00169706
155,728.439,0.75434,0.41218,1.09057,0.99898,1,0.995,0.84054,0.70052,0.35666,1.16518,0.00169508,0.00169508,0.00169508
156,733.108,0.79131,0.42744,1.10145,0.99565,1,0.995,0.82505,0.71888,0.36523,1.16954,0.0016931,0.0016931,0.0016931
157,737.776,0.73564,0.40816,1.09564,0.99929,1,0.995,0.821,0.73343,0.36682,1.18685,0.00169112,0.00169112,0.00169112
158,742.441,0.75665,0.42212,1.10085,0.99916,1,0.995,0.83383,0.71172,0.36272,1.16602,0.00168914,0.00168914,0.00168914
